level,puzzle_id,clues,logical_steps,hardest_technique,nakedSingle,hiddenSingle,lockedCandidates,nakedPair,hiddenPair,nakedTriple,skyscraper,xWing,swordfish
intermediate,964,31,51,lockedCandidates,41,9,1,0,0,0,0,0,0
intermediate,965,32,50,lockedCandidates,39,10,1,0,0,0,0,0,0
intermediate,966,32,50,lockedCandidates,32,17,1,0,0,0,0,0,0
intermediate,967,31,53,lockedCandidates,36,14,3,0,0,0,0,0,0
intermediate,968,31,54,lockedCandidates,35,15,4,0,0,0,0,0,0
intermediate,969,32,50,lockedCandidates,42,7,1,0,0,0,0,0,0
intermediate,970,31,52,lockedCandidates,31,19,2,0,0,0,0,0,0
intermediate,971,31,51,lockedCandidates,44,6,1,0,0,0,0,0,0
intermediate,972,32,50,lockedCandidates,35,14,1,0,0,0,0,0,0
intermediate,973,31,51,lockedCandidates,47,3,1,0,0,0,0,0,0
intermediate,974,31,53,lockedCandidates,41,9,3,0,0,0,0,0,0
intermediate,975,32,52,lockedCandidates,41,8,3,0,0,0,0,0,0
intermediate,976,32,50,lockedCandidates,43,6,1,0,0,0,0,0,0
intermediate,977,32,51,lockedCandidates,35,14,2,0,0,0,0,0,0
intermediate,978,32,50,lockedCandidates,45,4,1,0,0,0,0,0,0
intermediate,979,32,50,lockedCandidates,45,4,1,0,0,0,0,0,0
intermediate,980,32,52,lockedCandidates,47,2,3,0,0,0,0,0,0
intermediate,981,32,50,lockedCandidates,38,11,1,0,0,0,0,0,0
intermediate,982,32,50,lockedCandidates,40,9,1,0,0,0,0,0,0
intermediate,983,31,53,lockedCandidates,29,21,3,0,0,0,0,0,0
intermediate,984,31,51,lockedCandidates,42,8,1,0,0,0,0,0,0
intermediate,985,31,52,lockedCandidates,45,5,2,0,0,0,0,0,0
intermediate,986,32,54,lockedCandidates,36,13,5,0,0,0,0,0,0
intermediate,987,31,51,lockedCandidates,39,11,1,0,0,0,0,0,0
intermediate,988,31,51,lockedCandidates,34,16,1,0,0,0,0,0,0
intermediate,989,32,51,lockedCandidates,42,7,2,0,0,0,0,0,0
intermediate,990,31,55,lockedCandidates,38,12,5,0,0,0,0,0,0
intermediate,991,31,53,lockedCandidates,42,8,3,0,0,0,0,0,0
intermediate,992,31,53,lockedCandidates,41,9,3,0,0,0,0,0,0
intermediate,993,32,50,lockedCandidates,38,11,1,0,0,0,0,0,0
intermediate,994,32,50,lockedCandidates,32,17,1,0,0,0,0,0,0
intermediate,995,32,52,lockedCandidates,35,14,3,0,0,0,0,0,0
intermediate,996,32,50,lockedCandidates,37,12,1,0,0,0,0,0,0
intermediate,997,31,53,lockedCandidates,44,6,3,0,0,0,0,0,0
intermediate,998,31,52,lockedCandidates,37,13,2,0,0,0,0,0,0
intermediate,999,31,55,lockedCandidates,45,5,5,0,0,0,0,0,0
intermediate,1000,31,54,lockedCandidates,35,15,4,0,0,0,0,0,0
advanced,1,28,56,nakedPair,47,6,2,1,0,0,0,0,0
advanced,2,28,61,nakedPair,40,13,6,2,0,0,0,0,0
advanced,3,32,52,hiddenPair,36,13,1,1,1,0,0,0,0
advanced,4,28,58,nakedPair,46,7,4,1,0,0,0,0,0
advanced,5,29,56,nakedPair,38,14,3,1,0,0,0,0,0
advanced,6,28,59,nakedPair,39,14,5,1,0,0,0,0,0
advanced,7,28,55,hiddenPair,51,2,0,1,1,0,0,0,0
advanced,8,28,58,nakedPair,49,4,4,1,0,0,0,0,0
advanced,9,31,51,nakedPair,43,7,0,1,0,0,0,0,0
advanced,10,29,55,nakedPair,43,9,2,1,0,0,0,0,0
advanced,11,29,53,nakedPair,42,10,0,1,0,0,0,0,0
advanced,12,30,52,nakedPair,40,11,0,1,0,0,0,0,0
advanced,13,28,59,nakedPair,44,9,5,1,0,0,0,0,0
advanced,14,28,57,hiddenPair,40,13,2,0,2,0,0,0,0
advanced,15,28,58,hiddenPair,42,11,3,1,1,0,0,0,0
advanced,16,30,58,nakedPair,44,7,6,1,0,0,0,0,0
advanced,17,29,54,nakedPair,42,10,1,1,0,0,0,0,0
advanced,18,30,56,nakedPair,41,10,2,3,0,0,0,0,0
advanced,19,29,59,nakedPair,39,13,6,1,0,0,0,0,0
advanced,20,30,54,hiddenPair,47,4,1,1,1,0,0,0,0
advanced,21,28,56,nakedPair,39,14,2,1,0,0,0,0,0
advanced,22,29,55,nakedPair,45,7,2,1,0,0,0,0,0
advanced,23,30,52,nakedPair,43,8,0,1,0,0,0,0,0
advanced,24,28,56,nakedPair,42,11,2,1,0,0,0,0,0
advanced,25,29,59,nakedPair,39,13,5,2,0,0,0,0,0
advanced,26,28,54,nakedPair,40,13,0,1,0,0,0,0,0
advanced,27,28,58,nakedPair,43,10,4,1,0,0,0,0,0
advanced,28,30,56,hiddenPair,41,10,2,2,1,0,0,0,0
advanced,29,28,57,nakedPair,42,11,3,1,0,0,0,0,0
advanced,30,28,56,nakedPair,42,11,2,1,0,0,0,0,0
advanced,31,28,60,hiddenPair,50,3,6,0,1,0,0,0,0
advanced,32,28,57,nakedPair,41,12,3,1,0,0,0,0,0
advanced,33,30,56,nakedPair,45,6,4,1,0,0,0,0,0
advanced,34,28,55,nakedPair,31,22,1,1,0,0,0,0,0
advanced,35,28,54,hiddenPair,44,9,0,0,1,0,0,0,0
advanced,36,28,55,nakedPair,49,4,1,1,0,0,0,0,0
advanced,37,28,59,nakedPair,45,8,5,1,0,0,0,0,0
advanced,38,28,59,hiddenPair,43,10,5,0,1,0,0,0,0
advanced,39,28,56,nakedPair,39,14,2,1,0,0,0,0,0
advanced,40,28,55,nakedPair,43,10,1,1,0,0,0,0,0
advanced,41,28,60,nakedPair,51,2,6,1,0,0,0,0,0
advanced,42,28,58,nakedPair,42,11,4,1,0,0,0,0,0
advanced,43,28,60,nakedPair,41,12,5,2,0,0,0,0,0
advanced,44,28,56,nakedPair,41,12,2,1,0,0,0,0,0
advanced,45,30,53,nakedPair,36,15,0,2,0,0,0,0,0
advanced,46,28,60,nakedPair,44,9,6,1,0,0,0,0,0
advanced,47,29,55,hiddenPair,34,18,1,1,1,0,0,0,0
advanced,48,28,58,nakedPair,45,8,4,1,0,0,0,0,0
advanced,49,28,57,hiddenPair,35,18,2,1,1,0,0,0,0
advanced,50,28,54,nakedPair,41,12,0,1,0,0,0,0,0
advanced,51,30,55,nakedPair,39,12,3,1,0,0,0,0,0
advanced,52,28,58,nakedPair,45,8,2,3,0,0,0,0,0
advanced,53,28,57,hiddenPair,42,11,3,0,1,0,0,0,0
advanced,54,28,60,nakedPair,43,10,6,1,0,0,0,0,0
advanced,55,31,54,nakedPair,38,12,3,1,0,0,0,0,0
advanced,56,28,55,nakedPair,38,15,1,1,0,0,0,0,0
advanced,57,30,57,nakedPair,37,14,5,1,0,0,0,0,0
advanced,58,28,59,nakedPair,42,11,5,1,0,0,0,0,0
advanced,59,28,57,hiddenPair,38,15,2,1,1,0,0,0,0
advanced,60,28,56,nakedPair,40,13,2,1,0,0,0,0,0
advanced,61,28,57,nakedPair,45,8,3,1,0,0,0,0,0
advanced,62,28,58,nakedPair,42,11,4,1,0,0,0,0,0
advanced,63,28,54,nakedPair,48,5,0,1,0,0,0,0,0
advanced,64,28,57,nakedPair,38,15,3,1,0,0,0,0,0
advanced,65,28,59,nakedPair,47,6,5,1,0,0,0,0,0
advanced,66,28,56,nakedPair,45,8,1,2,0,0,0,0,0
advanced,67,28,60,nakedPair,38,15,6,1,0,0,0,0,0
advanced,68,28,56,nakedPair,39,14,2,1,0,0,0,0,0
advanced,69,28,61,nakedPair,43,10,7,1,0,0,0,0,0
advanced,70,28,60,nakedPair,45,8,5,2,0,0,0,0,0
advanced,71,30,55,nakedPair,36,15,3,1,0,0,0,0,0
advanced,72,29,54,nakedPair,43,9,1,1,0,0,0,0,0
advanced,73,28,57,hiddenPair,43,10,2,1,1,0,0,0,0
advanced,74,28,60,nakedPair,40,13,6,1,0,0,0,0,0
advanced,75,28,60,hiddenPair,46,7,5,1,1,0,0,0,0
advanced,76,28,59,nakedPair,44,9,5,1,0,0,0,0,0
advanced,77,28,59,nakedPair,35,18,5,1,0,0,0,0,0
advanced,78,28,57,nakedPair,44,9,3,1,0,0,0,0,0
advanced,79,30,52,nakedPair,40,11,0,1,0,0,0,0,0
advanced,80,28,56,nakedPair,37,16,2,1,0,0,0,0,0
advanced,81,28,55,nakedPair,47,6,1,1,0,0,0,0,0
advanced,82,28,55,nakedPair,49,4,1,1,0,0,0,0,0
advanced,83,28,61,hiddenPair,48,5,6,1,1,0,0,0,0
advanced,84,29,59,nakedPair,46,6,6,1,0,0,0,0,0
advanced,85,28,57,nakedPair,38,15,3,1,0,0,0,0,0
advanced,86,28,58,nakedPair,46,7,3,2,0,0,0,0,0
advanced,87,28,55,nakedPair,33,20,1,1,0,0,0,0,0
advanced,88,28,54,nakedPair,34,19,0,1,0,0,0,0,0
advanced,89,28,55,nakedPair,40,13,1,1,0,0,0,0,0
advanced,90,28,54,nakedPair,45,8,0,1,0,0,0,0,0
advanced,91,28,56,nakedPair,39,14,2,1,0,0,0,0,0
advanced,92,28,58,nakedPair,43,10,3,2,0,0,0,0,0
advanced,93,30,55,hiddenPair,42,9,3,0,1,0,0,0,0
advanced,94,28,59,nakedPair,40,13,5,1,0,0,0,0,0
advanced,95,28,58,nakedPair,46,7,3,2,0,0,0,0,0
advanced,96,29,54,nakedPair,36,16,1,1,0,0,0,0,0
advanced,97,28,59,hiddenPair,37,16,5,0,1,0,0,0,0
advanced,98,28,57,nakedPair,42,11,3,1,0,0,0,0,0
advanced,99,28,57,nakedPair,38,15,3,1,0,0,0,0,0
advanced,100,29,58,nakedPair,42,10,3,3,0,0,0,0,0
advanced,101,32,52,nakedPair,37,12,2,1,0,0,0,0,0
advanced,102,28,57,nakedPair,37,16,2,2,0,0,0,0,0
advanced,103,29,53,nakedPair,43,9,0,1,0,0,0,0,0
advanced,104,30,54,hiddenPair,38,13,2,0,1,0,0,0,0
advanced,105,28,61,nakedPair,45,8,7,1,0,0,0,0,0
advanced,106,28,57,nakedPair,38,15,3,1,0,0,0,0,0
advanced,107,29,59,nakedPair,43,9,6,1,0,0,0,0,0
advanced,108,28,61,nakedPair,47,6,5,3,0,0,0,0,0
advanced,109,29,56,nakedPair,39,13,3,1,0,0,0,0,0
advanced,110,28,60,nakedPair,46,7,5,2,0,0,0,0,0
advanced,111,28,58,hiddenPair,39,14,3,1,1,0,0,0,0
advanced,112,29,54,nakedPair,40,12,1,1,0,0,0,0,0
advanced,113,30,58,nakedPair,48,3,6,1,0,0,0,0,0
advanced,114,28,61,nakedPair,42,11,7,1,0,0,0,0,0
advanced,115,28,56,nakedPair,35,18,1,2,0,0,0,0,0
advanced,116,28,55,nakedPair,47,6,1,1,0,0,0,0,0
advanced,117,28,57,nakedPair,44,9,3,1,0,0,0,0,0
advanced,118,30,54,nakedPair,29,22,2,1,0,0,0,0,0
advanced,119,28,56,nakedPair,43,10,1,2,0,0,0,0,0
advanced,120,30,53,nakedPair,40,11,1,1,0,0,0,0,0
advanced,121,28,56,nakedPair,38,15,2,1,0,0,0,0,0
advanced,122,28,61,hiddenPair,42,11,5,2,1,0,0,0,0
advanced,123,28,58,nakedPair,43,10,4,1,0,0,0,0,0
advanced,124,28,55,nakedPair,48,5,1,1,0,0,0,0,0
advanced,125,30,56,hiddenPair,41,10,2,0,3,0,0,0,0
advanced,126,28,60,nakedPair,38,15,6,1,0,0,0,0,0
advanced,127,31,53,nakedPair,36,14,2,1,0,0,0,0,0
advanced,128,28,57,hiddenPair,41,12,2,1,1,0,0,0,0
advanced,129,28,60,hiddenPair,45,8,4,2,1,0,0,0,0
advanced,130,28,59,nakedPair,33,20,5,1,0,0,0,0,0
advanced,131,28,57,nakedPair,28,25,2,2,0,0,0,0,0
advanced,132,28,55,nakedPair,42,11,1,1,0,0,0,0,0
advanced,133,29,54,nakedPair,46,6,1,1,0,0,0,0,0
advanced,134,28,57,nakedPair,42,11,3,1,0,0,0,0,0
advanced,135,28,59,nakedPair,36,17,4,2,0,0,0,0,0
advanced,136,29,53,nakedPair,38,14,0,1,0,0,0,0,0
advanced,137,29,55,hiddenPair,51,1,2,0,1,0,0,0,0
advanced,138,28,54,nakedPair,39,14,0,1,0,0,0,0,0
advanced,139,29,58,nakedPair,42,10,5,1,0,0,0,0,0
advanced,140,28,58,hiddenPair,43,10,3,0,2,0,0,0,0
advanced,141,30,52,nakedPair,47,4,0,1,0,0,0,0,0
advanced,142,28,56,nakedPair,42,11,2,1,0,0,0,0,0
advanced,143,28,56,nakedPair,48,5,2,1,0,0,0,0,0
advanced,144,28,60,nakedPair,41,12,5,2,0,0,0,0,0
advanced,145,28,54,nakedPair,26,27,0,1,0,0,0,0,0
advanced,146,28,56,nakedPair,45,8,2,1,0,0,0,0,0
advanced,147,29,54,nakedPair,41,11,1,1,0,0,0,0,0
advanced,148,30,56,nakedPair,42,9,3,2,0,0,0,0,0
advanced,149,29,53,nakedPair,43,9,0,1,0,0,0,0,0
advanced,150,29,58,nakedPair,40,12,4,2,0,0,0,0,0
advanced,151,28,55,nakedPair,29,24,0,2,0,0,0,0,0
advanced,152,29,59,hiddenPair,46,6,6,0,1,0,0,0,0
advanced,153,28,55,hiddenPair,36,17,1,0,1,0,0,0,0
advanced,154,29,59,nakedPair,44,8,6,1,0,0,0,0,0
advanced,155,28,55,nakedPair,38,15,1,1,0,0,0,0,0
advanced,156,30,55,nakedPair,44,7,3,1,0,0,0,0,0
advanced,157,28,58,nakedPair,43,10,3,2,0,0,0,0,0
advanced,158,30,56,hiddenPair,45,6,4,0,1,0,0,0,0
advanced,159,29,56,nakedPair,36,16,3,1,0,0,0,0,0
advanced,160,29,54,hiddenPair,39,13,1,0,1,0,0,0,0
advanced,161,28,62,nakedPair,42,11,8,1,0,0,0,0,0
advanced,162,28,54,nakedPair,40,13,0,1,0,0,0,0,0
advanced,163,30,54,hiddenPair,40,11,2,0,1,0,0,0,0
advanced,164,28,54,nakedPair,35,18,0,1,0,0,0,0,0
advanced,165,28,59,hiddenPair,49,4,5,0,1,0,0,0,0
advanced,166,29,56,hiddenPair,38,14,3,0,1,0,0,0,0
advanced,167,28,57,nakedPair,43,10,2,2,0,0,0,0,0
advanced,168,28,57,nakedPair,44,9,2,2,0,0,0,0,0
advanced,169,28,56,nakedPair,39,14,2,1,0,0,0,0,0
advanced,170,28,59,nakedPair,43,10,5,1,0,0,0,0,0
advanced,171,28,60,nakedPair,40,13,6,1,0,0,0,0,0
advanced,172,28,62,nakedPair,44,9,8,1,0,0,0,0,0
advanced,173,28,58,hiddenPair,42,11,4,0,1,0,0,0,0
advanced,174,28,55,nakedPair,43,10,1,1,0,0,0,0,0
advanced,175,28,54,nakedPair,40,13,0,1,0,0,0,0,0
advanced,176,30,53,hiddenPair,36,15,1,0,1,0,0,0,0
advanced,177,28,54,nakedPair,42,11,0,1,0,0,0,0,0
advanced,178,28,59,nakedPair,41,12,5,1,0,0,0,0,0
advanced,179,28,56,nakedPair,38,15,2,1,0,0,0,0,0
advanced,180,28,56,nakedPair,33,20,2,1,0,0,0,0,0
advanced,181,30,54,nakedPair,32,19,2,1,0,0,0,0,0
advanced,182,28,54,nakedPair,45,8,0,1,0,0,0,0,0
advanced,183,28,56,nakedPair,37,16,2,1,0,0,0,0,0
advanced,184,28,58,hiddenPair,40,13,4,0,1,0,0,0,0
advanced,185,30,54,nakedPair,41,10,2,1,0,0,0,0,0
advanced,186,28,55,nakedPair,43,10,1,1,0,0,0,0,0
advanced,187,28,59,nakedPair,46,7,4,2,0,0,0,0,0
advanced,188,28,57,nakedPair,41,12,3,1,0,0,0,0,0
advanced,189,29,58,hiddenPair,38,14,3,1,2,0,0,0,0
advanced,190,28,57,nakedPair,34,19,2,2,0,0,0,0,0
advanced,191,29,58,hiddenPair,38,14,4,0,2,0,0,0,0
advanced,192,30,53,nakedPair,42,9,1,1,0,0,0,0,0
advanced,193,28,55,nakedPair,47,6,1,1,0,0,0,0,0
advanced,194,29,58,nakedPair,42,10,5,1,0,0,0,0,0
advanced,195,29,56,hiddenPair,36,16,2,1,1,0,0,0,0
advanced,196,28,60,nakedPair,40,13,6,1,0,0,0,0,0
advanced,197,28,60,nakedPair,46,7,5,2,0,0,0,0,0
advanced,198,29,57,nakedPair,33,19,3,2,0,0,0,0,0
advanced,199,28,60,nakedPair,36,17,6,1,0,0,0,0,0
advanced,200,28,58,nakedPair,41,12,4,1,0,0,0,0,0
advanced,201,28,55,hiddenPair,40,13,1,0,1,0,0,0,0
advanced,202,29,57,nakedPair,36,16,3,2,0,0,0,0,0
advanced,203,28,54,nakedPair,51,2,0,1,0,0,0,0,0
advanced,204,28,55,hiddenPair,45,8,1,0,1,0,0,0,0
advanced,205,28,56,nakedPair,43,10,2,1,0,0,0,0,0
advanced,206,28,58,hiddenPair,44,9,4,0,1,0,0,0,0
advanced,207,28,60,hiddenPair,42,11,5,1,1,0,0,0,0
advanced,208,28,56,hiddenPair,38,15,2,0,1,0,0,0,0
advanced,209,28,58,hiddenPair,40,13,3,0,2,0,0,0,0
advanced,210,28,58,nakedPair,36,17,4,1,0,0,0,0,0
advanced,211,30,57,nakedPair,39,12,5,1,0,0,0,0,0
advanced,212,28,54,nakedPair,47,6,0,1,0,0,0,0,0
advanced,213,29,60,nakedPair,41,11,7,1,0,0,0,0,0
advanced,214,29,60,nakedPair,48,4,5,3,0,0,0,0,0
advanced,215,28,58,nakedPair,39,14,3,2,0,0,0,0,0
advanced,216,28,58,nakedPair,48,5,4,1,0,0,0,0,0
advanced,217,29,54,nakedPair,28,24,1,1,0,0,0,0,0
advanced,218,28,57,nakedPair,36,17,3,1,0,0,0,0,0
advanced,219,28,60,nakedPair,45,8,4,3,0,0,0,0,0
advanced,220,28,61,hiddenPair,46,7,5,1,2,0,0,0,0
advanced,221,29,56,nakedPair,48,4,3,1,0,0,0,0,0
advanced,222,29,54,nakedPair,43,9,1,1,0,0,0,0,0
advanced,223,28,56,nakedPair,40,13,2,1,0,0,0,0,0
advanced,224,29,56,hiddenPair,34,18,3,0,1,0,0,0,0
advanced,225,30,56,nakedPair,44,7,4,1,0,0,0,0,0
advanced,226,28,58,nakedPair,40,13,3,2,0,0,0,0,0
advanced,227,28,59,nakedPair,39,14,4,2,0,0,0,0,0
advanced,228,30,55,nakedPair,42,9,3,1,0,0,0,0,0
advanced,229,29,54,nakedPair,40,12,1,1,0,0,0,0,0
advanced,230,28,59,nakedPair,46,7,5,1,0,0,0,0,0
advanced,231,29,57,nakedPair,49,3,4,1,0,0,0,0,0
advanced,232,28,59,nakedPair,41,12,5,1,0,0,0,0,0
advanced,233,30,54,nakedPair,42,9,2,1,0,0,0,0,0
advanced,234,29,56,nakedPair,42,10,2,2,0,0,0,0,0
advanced,235,28,57,hiddenPair,41,12,3,0,1,0,0,0,0
advanced,236,28,55,hiddenPair,43,10,1,0,1,0,0,0,0
advanced,237,28,60,nakedPair,41,12,6,1,0,0,0,0,0
advanced,238,29,58,nakedPair,48,4,5,1,0,0,0,0,0
advanced,239,30,54,nakedPair,38,13,1,2,0,0,0,0,0
advanced,240,28,57,nakedPair,37,16,3,1,0,0,0,0,0
advanced,241,28,57,nakedPair,48,5,1,3,0,0,0,0,0
advanced,242,30,56,nakedPair,42,9,3,2,0,0,0,0,0
advanced,243,30,55,hiddenPair,40,11,2,1,1,0,0,0,0
advanced,244,29,59,nakedPair,41,11,6,1,0,0,0,0,0
advanced,245,28,59,nakedPair,48,5,5,1,0,0,0,0,0
advanced,246,28,57,nakedPair,51,2,3,1,0,0,0,0,0
advanced,247,28,58,nakedPair,40,13,4,1,0,0,0,0,0
advanced,248,28,57,nakedPair,36,17,3,1,0,0,0,0,0
advanced,249,29,56,nakedPair,41,11,3,1,0,0,0,0,0
advanced,250,29,55,hiddenPair,43,9,2,0,1,0,0,0,0
advanced,251,28,57,nakedPair,44,9,2,2,0,0,0,0,0
advanced,252,28,57,nakedPair,44,9,3,1,0,0,0,0,0
advanced,253,28,58,hiddenPair,44,9,3,1,1,0,0,0,0
advanced,254,28,55,nakedPair,46,7,1,1,0,0,0,0,0
advanced,255,28,54,nakedPair,50,3,0,1,0,0,0,0,0
advanced,256,28,59,nakedPair,43,10,5,1,0,0,0,0,0
advanced,257,28,57,nakedPair,36,17,3,1,0,0,0,0,0
advanced,258,28,58,nakedPair,42,11,4,1,0,0,0,0,0
advanced,259,30,56,nakedPair,44,7,3,2,0,0,0,0,0
advanced,260,28,54,hiddenPair,45,8,0,0,1,0,0,0,0
advanced,261,28,58,hiddenPair,43,10,4,0,1,0,0,0,0
advanced,262,28,59,nakedPair,46,7,5,1,0,0,0,0,0
advanced,263,30,52,nakedPair,44,7,0,1,0,0,0,0,0
advanced,264,28,61,hiddenPair,43,10,5,2,1,0,0,0,0
advanced,265,28,56,hiddenPair,38,15,2,0,1,0,0,0,0
advanced,266,29,54,nakedPair,44,8,1,1,0,0,0,0,0
advanced,267,28,59,hiddenPair,40,13,5,0,1,0,0,0,0
advanced,268,28,56,nakedPair,45,8,2,1,0,0,0,0,0
advanced,269,28,58,nakedPair,46,7,4,1,0,0,0,0,0
advanced,270,28,58,nakedPair,41,12,4,1,0,0,0,0,0
advanced,271,28,58,nakedPair,44,9,2,3,0,0,0,0,0
advanced,272,28,56,nakedPair,36,17,2,1,0,0,0,0,0
advanced,273,30,57,nakedPair,40,11,5,1,0,0,0,0,0
advanced,274,28,55,nakedPair,42,11,1,1,0,0,0,0,0
advanced,275,29,55,hiddenPair,36,16,2,0,1,0,0,0,0
advanced,276,28,58,hiddenPair,42,11,4,0,1,0,0,0,0
advanced,277,31,52,hiddenPair,35,15,0,1,1,0,0,0,0
advanced,278,28,58,nakedPair,38,15,2,3,0,0,0,0,0
advanced,279,28,61,nakedPair,42,11,6,2,0,0,0,0,0
advanced,280,28,57,nakedPair,47,6,3,1,0,0,0,0,0
advanced,281,32,52,hiddenPair,42,7,2,0,1,0,0,0,0
advanced,282,28,54,nakedPair,46,7,0,1,0,0,0,0,0
advanced,283,30,54,nakedPair,36,15,2,1,0,0,0,0,0
advanced,284,28,57,hiddenPair,45,8,3,0,1,0,0,0,0
advanced,285,28,55,nakedPair,41,12,1,1,0,0,0,0,0
advanced,286,28,55,nakedPair,44,9,1,1,0,0,0,0,0
advanced,287,28,58,nakedPair,37,16,4,1,0,0,0,0,0
advanced,288,28,56,nakedPair,39,14,2,1,0,0,0,0,0
advanced,289,28,55,nakedPair,48,5,1,1,0,0,0,0,0
advanced,290,30,58,nakedPair,45,6,6,1,0,0,0,0,0
advanced,291,28,60,nakedPair,41,12,5,2,0,0,0,0,0
advanced,292,28,57,nakedPair,36,17,3,1,0,0,0,0,0
advanced,293,28,58,nakedPair,37,16,4,1,0,0,0,0,0
advanced,294,30,56,nakedPair,40,11,3,2,0,0,0,0,0
advanced,295,28,58,hiddenPair,40,13,4,0,1,0,0,0,0
advanced,296,28,56,nakedPair,35,18,2,1,0,0,0,0,0
advanced,297,28,60,hiddenPair,42,11,4,1,2,0,0,0,0
advanced,298,28,56,nakedPair,45,8,2,1,0,0,0,0,0
advanced,299,28,57,hiddenPair,45,8,2,1,1,0,0,0,0
advanced,300,28,58,nakedPair,36,17,4,1,0,0,0,0,0
advanced,301,30,52,nakedPair,34,17,0,1,0,0,0,0,0
advanced,302,28,56,nakedPair,42,11,2,1,0,0,0,0,0
advanced,303,28,57,nakedPair,48,5,3,1,0,0,0,0,0
advanced,304,28,56,nakedPair,40,13,1,2,0,0,0,0,0
advanced,305,30,54,nakedPair,37,14,2,1,0,0,0,0,0
advanced,306,30,57,hiddenPair,41,10,5,0,1,0,0,0,0
advanced,307,28,55,nakedPair,36,17,1,1,0,0,0,0,0
advanced,308,28,56,nakedPair,46,7,2,1,0,0,0,0,0
advanced,309,28,57,nakedPair,39,14,2,2,0,0,0,0,0
advanced,310,28,55,hiddenPair,45,8,1,0,1,0,0,0,0
advanced,311,28,59,nakedPair,41,12,5,1,0,0,0,0,0
advanced,312,30,54,nakedPair,43,8,2,1,0,0,0,0,0
advanced,313,28,57,nakedPair,41,12,3,1,0,0,0,0,0
advanced,314,28,59,hiddenPair,48,5,4,0,2,0,0,0,0
advanced,315,28,59,nakedPair,35,18,5,1,0,0,0,0,0
advanced,316,28,56,nakedPair,43,10,2,1,0,0,0,0,0
advanced,317,28,56,nakedPair,48,5,2,1,0,0,0,0,0
advanced,318,30,56,nakedPair,41,10,2,3,0,0,0,0,0
advanced,319,28,56,nakedPair,45,8,2,1,0,0,0,0,0
advanced,320,29,57,nakedPair,50,2,4,1,0,0,0,0,0
advanced,321,28,61,nakedPair,41,12,7,1,0,0,0,0,0
advanced,322,29,55,nakedPair,39,13,2,1,0,0,0,0,0
advanced,323,28,60,nakedPair,41,12,5,2,0,0,0,0,0
advanced,324,28,58,hiddenPair,39,14,3,1,1,0,0,0,0
advanced,325,28,58,nakedPair,51,2,4,1,0,0,0,0,0
advanced,326,29,57,hiddenPair,48,4,3,1,1,0,0,0,0
advanced,327,28,59,hiddenPair,47,6,5,0,1,0,0,0,0
advanced,328,28,59,nakedPair,42,11,5,1,0,0,0,0,0
advanced,329,28,59,hiddenPair,41,12,3,2,1,0,0,0,0
advanced,330,28,58,nakedPair,46,7,4,1,0,0,0,0,0
advanced,331,28,60,hiddenPair,50,3,6,0,1,0,0,0,0
advanced,332,32,51,nakedPair,42,7,0,2,0,0,0,0,0
advanced,333,29,58,nakedPair,46,6,5,1,0,0,0,0,0
advanced,334,29,56,nakedPair,36,16,2,2,0,0,0,0,0
advanced,335,30,56,nakedPair,45,6,4,1,0,0,0,0,0
advanced,336,28,55,nakedPair,39,14,1,1,0,0,0,0,0
advanced,337,29,54,nakedPair,42,10,1,1,0,0,0,0,0
advanced,338,28,54,hiddenPair,41,12,0,0,1,0,0,0,0
advanced,339,30,53,nakedPair,43,8,1,1,0,0,0,0,0
advanced,340,28,56,nakedPair,37,16,2,1,0,0,0,0,0
advanced,341,28,59,nakedPair,47,6,5,1,0,0,0,0,0
advanced,342,28,58,nakedPair,37,16,4,1,0,0,0,0,0
advanced,343,30,54,nakedPair,35,16,2,1,0,0,0,0,0
advanced,344,28,59,nakedPair,40,13,4,2,0,0,0,0,0
advanced,345,28,58,nakedPair,36,17,4,1,0,0,0,0,0
advanced,346,30,55,nakedPair,47,4,3,1,0,0,0,0,0
advanced,347,28,55,nakedPair,35,18,1,1,0,0,0,0,0
advanced,348,28,55,nakedPair,48,5,1,1,0,0,0,0,0
advanced,349,28,54,nakedPair,51,2,0,1,0,0,0,0,0
advanced,350,28,54,nakedPair,39,14,0,1,0,0,0,0,0
advanced,351,29,57,nakedPair,42,10,3,2,0,0,0,0,0
advanced,352,29,54,nakedPair,35,17,1,1,0,0,0,0,0
advanced,353,28,56,hiddenPair,42,11,1,1,1,0,0,0,0
advanced,354,28,55,nakedPair,43,10,1,1,0,0,0,0,0
advanced,355,28,57,nakedPair,44,9,2,2,0,0,0,0,0
advanced,356,28,55,nakedPair,47,6,1,1,0,0,0,0,0
advanced,357,28,57,nakedPair,46,7,3,1,0,0,0,0,0
advanced,358,32,54,nakedPair,39,10,4,1,0,0,0,0,0
advanced,359,28,56,nakedPair,44,9,2,1,0,0,0,0,0
advanced,360,28,54,nakedPair,52,1,0,1,0,0,0,0,0
advanced,361,30,52,nakedPair,41,10,0,1,0,0,0,0,0
advanced,362,28,58,hiddenPair,44,9,3,1,1,0,0,0,0
advanced,363,30,60,nakedPair,49,2,8,1,0,0,0,0,0
advanced,364,28,55,hiddenPair,41,12,1,0,1,0,0,0,0
advanced,365,28,58,nakedPair,39,14,3,2,0,0,0,0,0
advanced,366,28,59,nakedPair,40,13,4,2,0,0,0,0,0
